timestamp,egg_id,x1,y1,x2,y2,confidence,class,diameter_px,diameter_mm,size_category,weight_g
2026-04-13T14:19:43.260253,3,882,0,1280,680,0.8365,egg,680,680.0,Large,80
2026-04-13T14:19:43.260392,4,0,0,1064,704,0.8171,egg,1064,1064.0,Large,80
2026-04-13T14:19:43.293572,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.293635,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.324878,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.324937,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.358472,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.358543,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.392458,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.392535,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.426132,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.426183,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.459230,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.459314,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.492538,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.492685,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.527823,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.527985,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.559124,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.559281,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.594462,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.594621,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.627138,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.627292,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.662427,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.662567,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.694446,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.694594,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.728093,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.728254,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.763020,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.763188,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.794023,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.794094,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.827746,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.827925,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.862060,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.862196,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.894915,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.894993,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.927122,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.927285,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.959966,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.960124,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:43.996494,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:43.996628,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.025818,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.025888,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.061157,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.061304,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.092505,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.092654,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.128817,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.128972,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.159999,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.160066,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.194648,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.194761,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.226241,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.226306,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.261349,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.261499,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.293648,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.293802,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.327561,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.327711,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.359778,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.359925,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.392853,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.392963,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.426627,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.426809,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.462471,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.462632,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.493883,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.494045,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.527679,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.527828,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.560167,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.560308,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.595222,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.595360,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.627338,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.627496,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.661580,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.661770,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.694444,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.694614,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.728051,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.728252,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.760649,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.760817,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.794032,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.794203,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.828500,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.828658,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.860200,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.860278,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.893780,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.893964,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.929206,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.929279,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.959584,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.959739,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:44.993860,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:44.994040,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:45.027592,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:45.027765,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:45.062243,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:45.062377,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:45.093237,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:45.093307,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:45.127702,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:45.127836,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:45.158958,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:45.159014,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:45.193633,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:45.193788,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:45.227518,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:45.227718,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:45.261407,5,254,16,1280,720,0.6985,egg,1026,1026.0,Large,80
2026-04-13T14:19:45.261554,6,0,2,1208,714,0.4329,egg,1208,1208.0,Large,80
2026-04-13T14:19:45.293870,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.293954,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.294001,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.324247,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.324314,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.324333,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.357676,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.357769,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.357794,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.392500,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.392560,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.392577,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.424247,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.424307,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.424323,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.458078,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.458146,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.458165,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.492310,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.492476,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.492517,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.527115,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.527276,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.527319,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.558172,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.558314,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.558348,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.592185,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.592332,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.592365,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.626646,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.626832,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.626869,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.660773,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.660938,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.660980,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.693654,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.693806,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.693847,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.727252,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.727429,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.727474,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.761374,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.761559,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.761613,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.793233,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.793307,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.793327,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.827145,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.827290,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.827344,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.861702,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.861863,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.861906,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.893539,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.893719,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.893755,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.927330,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.927478,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.927529,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.960294,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.960433,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.960476,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:45.993308,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:45.993458,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:45.993491,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.026881,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.027057,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.027095,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.060988,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.061134,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.061181,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.093834,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.093993,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.094037,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.126432,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.126581,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.126641,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.160455,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.160615,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.160702,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.194335,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.194483,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.194525,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.228134,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.228293,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.228334,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.260533,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.260691,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.260729,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.293668,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.293815,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.293856,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.328759,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.328897,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.328938,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.359582,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.359704,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.359750,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.391811,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.391931,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.391966,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.424897,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.425015,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.425056,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.459263,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.460979,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.466113,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.491381,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.491498,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.491544,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.526139,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.526276,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.526318,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.560805,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.560947,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.561003,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.593978,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.594134,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.594168,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.626819,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.626982,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.627024,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.660723,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.660887,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.660929,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.693575,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.693735,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.693772,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.726870,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.727026,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.727062,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.759856,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.760012,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.760056,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.794627,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.794786,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.794827,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.826351,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.826505,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.826547,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.860860,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.861024,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.861069,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.893097,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.893245,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.893281,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.928123,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.928273,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.928317,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.960259,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.960439,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.960476,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:46.991206,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:46.991367,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:46.991404,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:47.027365,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:47.027502,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
2026-04-13T14:19:47.027562,9,614,14,1280,720,0.491,egg,706,706.0,Large,80
2026-04-13T14:19:47.059044,7,2,2,390,578,0.7312,egg,576,576.0,Large,80
2026-04-13T14:19:47.059200,8,2,0,1148,570,0.6625,egg,1146,1146.0,Large,80
